ID,Name,Average Score,Vendor,Category,Pre-Installed
1227558,Pipe Beer,10,Omshy Inc.,Game,N
1216952,Pirates Adventure,0,Desoline Inc.,Game,N
1235974,Pixel Dash,7.1,PlayWorks Digital,Game,N
1236896,PixelTV,0,PixelTV,Entertainment,N
957742,Pixo,7.3,"CEIVA Logic, Inc",Entertainment,N
1226394,Planespotting,0,Bright Data,Entertainment,N
1115240,Planet Digital,8,Planet Digital Media LLC,Entertainment,N
1123296,Planeta plus,10,Radio-televizija Srbije,Entertainment,N
1230153,Play2000,0,ReteBlu s.p.a.,Entertainment,N
1216472,Play Maze,0,Omshy Inc.,Education,N
1223513,Play Net,8,EiTV,Entertainment,N
1240274,Play Power,2,OTT ,Entertainment,N
1229567,Play TV,0,Play TV,Entertainment,N
1226234,"Play great family fun games like Neon Rider, Doodle Jump, Solitaire, all for free",0,PlayWorks Digital,Game,N
466004,Player,6.5,TVN S.A.,Entertainment,N
1233732,Player 4k TV,0,Player 4k TV,Entertainment,N
1221495,Player Codes,0,Player Codes,Entertainment,N
1140948,Player IPTV,7,Digit Solutions LTD,Entertainment,N
359497,PlayerOTT,5.6,playerott,Entertainment,N
1246664,PlayersTV+,6,PlayersTV Inc.,Entertainment,N
459289,Playibiza.tv,8.7,DIGITAL,Life,N
957197,Plecto,9,Plecto,Life,N
256567,Plex,7.1,Plex GmbH,Entertainment,N
1231239,Plex Player Pro,6,Plex Player Pro Ltd,Entertainment,N
1226907,Plinko,0,Desoline Inc.,Game,N
1092017,Plius.TV,6,Nacionalinis telekomunikacijų tinklas,Entertainment,N
1089822,Plum,0,Network Manager doo,Entertainment,N
1220021,Plumper Pipe,0,MlvFun,Game,N
958645,Plus TV,5.2,Microimpuls,Entertainment,N
1222704,Plus TV Plus,0,Plus TV Plus,Entertainment,N
457877,Pluto TV,7,Pluto TV,Entertainment,N
1236616,Podarok TV,6.8,Podarok TV,Entertainment,N
1225530,Poker TV,0,Bright Data,Entertainment,N
1242776,PolBox.TV,2,,Entertainment,N
1080360,Polestarart,0,polestarart,Life,N
1087095,Polestarart,7.3,polestarart,Entertainment,N
259018,Polly Shake Maker,8.7,플레이빈 주식회사,Game,N
1101010,Polska Live,4.7,Polska Live,Entertainment,N
1215389,Pop Player,0,POP Player,Entertainment,N
1208650,Popworld TV,0,XPTV Global,Entertainment,N
282325,Porsche TV,8.1,MEKmedia GmbH,Life,N
1076214,PortableTV,8,T@R Productions LLC,News/Info,N
1100972,Portugal Live,6,Portugal Live,Entertainment,N
1223210,Power Flow,6,MlvFun,Game,N
1234373,Power System,2,OTT ,Entertainment,N
1235285,Power play,0,Power play,Entertainment,N
958354,PowerApp,6.5,BSN Radyo Televizyon Yayıncılığı A.Ş.,Entertainment,N
1223645,PowerPlayChessTV,0,Bright Data,Entertainment,N
1101195,PowerTurboNet Tv,8.3,EiTV,Entertainment,N
1226776,Prank TV,0,Bright Data,Entertainment,N
956833,PravaTV,6.8,PravaTV,Entertainment,N
1238871,Premier Sports,2,Premier Media Broadcasting Ltd,Entertainment,N
1070758,Prestonet,8,4NET.TV solutions a.s.,Entertainment,N
975286,Prime Asia TV,8,PrimeAsia Tv,News/Info,N
1247096,Prime IPTV,0,OTT ,Entertainment,N
340303,Prime Video,7.3,Amazon,Entertainment,Y
1215604,Prime Video plus Pro,6,Prime Video,Entertainment,N
1236723,PrimeFight,0,alteox sarl,Entertainment,N
1210073,Primeran,0,EITB,Entertainment,N
1226225,Pro Media,0,Pro Media,Entertainment,N
1215637,Pro TV,0,Pro TV,Entertainment,N
1240003,ProBox TV,10,ViewLift,Entertainment,N
1242523,ProFoxy,0,AlphaOTT,Entertainment,N
1231171,Projector,0,"Projector, LLC",Life,N
471990,Prosto.TV,6.3,Prosto.TV,Entertainment,N
1223594,Proton IPTV,0,Proton IPTV,Entertainment,N
1229160,Pryanick.TV,0,Pryanick TV,Life,N
1225264,Psychology TV,0,Physiotherapy TV,Entertainment,N
1247389,Pumpkin Panic,6,Desoline Inc.,Game,N
1207636,PupilHD,0,PupilHD,Entertainment,N
1245136,Puppy Sprint,6,Omshy Inc.,Game,N
1214814,PursuitUp,0,PursuitUP,Entertainment,N
4108,Push 'em Penguin,3.3,PlayJam,Game,N
141,Puzzle Game,3.1,UANGEL,Game,N
1226784,Python Saga,10,Desoline Inc.,Game,N
1232801,Pzo Play,0,Pzo Play,Entertainment,N
1177773,Q play,0,QYOU MEDIA INDIA PVT LTD,Entertainment,N
1224503,Q-net Queue Management System - Media Player,0,Q-net International,Life,N
1241920,QA TV,0,QA TV,Entertainment,N
1214052,QVC+ (UK),10,Uplink Digital,Life,N
1090096,Qeenatha TV,8,Qeenatha,Entertainment,N
1218360,Qello Concerts by Stingray,0,alteox sarl,Entertainment,N
320813,Qoobex 3D Network,3.6,Qoobex,Entertainment,N
1216752,Quack Attack,0,Desoline Inc.,Game,N
473299,Quadrix,6.8,Retinmount s.r.o.,Game,N
1204750,Queen TV,0,4thdimensionpartners Private Limited,Entertainment,N
1210820,Quick Player Iptv,4,R&D Consulting Network,Entertainment,N
1233444,QuickPlayer,0,R&D Consulting Network,Entertainment,N
1131892,Quickom,0,Beowulf Network Inc.,Education,N
142228,Quizz Master,5.6,Accedo Broadband AB,Game,N
1218639,Quran Mushaf,0,www.learn-quran.co,Life,N
465765,Quran Pro,8.4,Quanticapps Ltd,Life,N
1207736,RADIOCALIMA,0,Newradio,Entertainment,N
1061858,RAINSIDE TV,9,4NET.TV solutions a.s.,Entertainment,N
1231961,RD TV,0,RD TV,Entertainment,N
1245729,REGIS PLAY,0,EiTV,Entertainment,N
1003645,RETRO music television,5.2,Hudební televize s.r.o.,Entertainment,N
1241678,RETROSON,0,Gizmeon,Entertainment,N
1245780,RGTV STREAMING,0,RGTV STREAMING,Entertainment,N
1186718,RHStv,6,"CP Communications, LLC",Life,N
1186244,RIMEXTV,10,Rimex Ltd.,Entertainment,N
1236557,RK IPTV,0,RK IPTV,Entertainment,N
1233012,RK Player,0,RK Player ,Entertainment,N
1242780,RM ENTRETENIMENTO,0,RM ENTRETENIMENTO,Entertainment,N
467022,RNTV,6.6,RNTV Ltd.,Entertainment,N
1243436,ROBOT TV,0,ROBOT TV,Entertainment,N
1236570,ROD TV,10,Rock on Digital Ltd,Entertainment,N
1231375,ROMANO IPTV,6,ROMANO IPTV,Entertainment,N
1208331,ROXi - free music app,7.6,Magic Media Works Ltd,Entertainment,Y
1087186,RSBN,10,RSBN,News/Info,N
1171720,RSO GO,0,RSO Apolo Hidalgo SRL,Entertainment,N
1213052,RTL 102.5 Play,6,Kineton,Entertainment,N
1110522,RTLPlay for TV,2,CLT-UFA S.A.,Entertainment,N
1098452,RTP Play,7.7,RTP,Entertainment,N
1095258,RTR99,9,Fluidstream,Entertainment,N
1008358,RTS Planeta,6,Radio-televizija Srbije,Entertainment,N
1205547,RTV 365,0,RTVSLO,Entertainment,N
1100242,RTVE Play +,10,CRTVE,Entertainment,N
1225245,Rabboni TV App,2,Rabboni TV,Entertainment,N
1224194,Race Challenge,10,Desoline Inc.,Game,N
1239281,Race Moto,6,Omshy Inc.,Game,N
1152928,Radiant TV,6,"Radiant Technologies, LLC",Entertainment,N
1247115,Radio 24,0,Il Sole 24 Ore,News/Info,N
1080234,Radio 80,7.8,Fluidstream,Entertainment,N
1156025,Radio Antena 1,0,Antena 1,Entertainment,N
1096188,Radio Bianconera,10,Fluidstream,Entertainment,N
1069689,Radio Company,8,Fluidstream,Entertainment,N
1234136,Radio DOC TV,0,Zerouno srls,Entertainment,N
1140352,Radio Easy Network,8,Fluidstream,Life,N
1149657,Radio Firenze Viola,10,Fluidstream,Life,N
1160677,Radio Gamma Stereo,10,Meway srl,Entertainment,N
1196814,Radio Gold,2,Fluidstream,Entertainment,N
1156008,Radio Italia 5 TV,10,Fluidstream,Life,N
1081497,Radio Javan,8.7,Radio Javan,Entertainment,N
1196325,Radio Legends,6,Meway srl,Entertainment,N
1075862,Radio Lombardia,10,Rievoluzione,News/Info,N
1224253,Radio Must,0,Vassilis Panos,Entertainment,N
1133035,Radio Padova,10,Fluidstream,Entertainment,N
1074155,Radio Punto Zero,10,Fluidstream,Entertainment,N
1084318,Radio Sines,0,Rádio Sines,Entertainment,N
1160556,Radio Sound,10,Radio Sound,Entertainment,N
1243755,Radio Station One,0,InMystream,Entertainment,N
1139433,Radio Studio Delta,10,Fluidstream,Life,N
1235170,Radio Veronica,0,Triple,Entertainment,N
1061455,Radio WoW,7.3,Fluidstream,Entertainment,N
458732,Radio [Dutch],8.8,sofdzy,Entertainment,N
464415,Radio by myTuner,7.9,Appgeneration,Entertainment,N
1109575,RadioCortina,0,Radio Data Net,Entertainment,N
999090,RadioNetwork TV,5.4,Radionetwork,Entertainment,N
1023668,RadioSwissJazz,10,rascal1978,Entertainment,N
1159943,RadioVerse,6,Castify.ai,Entertainment,N
1203790,Radioactive Ball,6,Bright Data,Game,N
1228364,Radiomusica TV,0,,Entertainment,N
1114019,Radioplayer,6,Radioplayer Worldwide,Entertainment,N
1226610,Radyo Gunes,0,Radyo Gunes,Entertainment,N
1227113,Rail Runner,7.3,Inlogic Software s.r.o.,Game,N
1241445,Rainbow Wings,0,Desoline Inc.,Game,N
232373,Rakuten TV,6.9,Rakuten TV Europe SLU,Entertainment,Y
471284,Rampart Heroes,6.9,Retinmount s.r.o.,Game,N
1226246,Ramses Slot Machine,0,Omshy Inc.,Game,N
951562,Rapid Drift,6.7,Retinmount s.r.o.,Game,N
1222273,Rasuh MZM TV,0,Rasuh Mzm TV,Entertainment,N
4138,Rat Fishing Trial,6.5,"Bliss soft Co., Ltd.",Game,N
4139,Rat Fishing Trial,6.3,"Bliss soft Co., Ltd.",Game,N
1244973,Real Estate Search - MoveTube,8,MoveTube,Life,N
1228682,Real KeV3n,0,Bright Data,Entertainment,N
1211096,Real Madrid Play,8,Real Madrid Club De Fútbol,Entertainment,N
1116084,Real Music TV,10,Castify.ai,Entertainment,N
1224882,RealTV Player,5,Digit Solutions LTD,Entertainment,N
955392,Red Baron,7.7,Retinmount s.r.o.,Game,N
1232176,Red Bull TV,6,Red Bull Media House,Entertainment,N
1235865,Red Heifer,0,Red Heifer,Entertainment,N
1227127,Red Play,0,Red Play,Entertainment,N
1230464,Red Sea,0,Red Sea,Entertainment,N
1210808,Rede Furacão,10,Mediastream Brasil,Entertainment,N
1224373,Redeem TV,6,Redeem TV,Life,N
1244250,Redplay Turbo,0,Redplay Turbo,Entertainment,N
1026146,Redplayer,7.8,elliotbrt,Entertainment,N
1083250,Reju50,9,Reju50,Life,N
1208947,Relax Play,0,OTT ,Entertainment,N
1206806,Relax Your Dog TV,0,MlvFun,Entertainment,N
969807,RelaxWallpapers,4.6,Support.ua,Entertainment,N
1026116,Relaxifire,5.3,pureqml,Entertainment,N
1202314,Relaxing Rainstorm,4.7,MlvFun,Life,N
1201972,Relaxing Water Flowing,8,MlvFun,Life,N
1174981,Relaxing Wave,7.2,MlvFun,Life,N
1219249,Relevant,0,Pri Hadar Communications ,News/Info,N
1151428,Remotemeeting,5,RSUPPORT,Life,N
1178247,Rep Dat TV,8,Castify.ai,Entertainment,N
1221532,Restore7 TV,0,Lightcast.com,Life,N
1135895,Rete Biella Tv,7.3,Associazione Alpi tv,Entertainment,N
1204483,Revelation TV,10,Gizmeon,Entertainment,N
1028698,Rhoma Irama,0,ghozien,Entertainment,N
1220881,Rick Renner,10,Lightcast.com,Life,N
1220610,Rien TV Star,0,RIEN TV STAR,Entertainment,N
1204968,RiksTV,0,RiksTV,Entertainment,N
1209626,Rings Challenge,2,Desoline Inc.,Game,N
1136748,Ringside Network,10,Ringside,Entertainment,N
1091112,Ritmo 80,10,Fluidstream,Entertainment,N
1132492,Rivolut Player,10,rivolut player ,Entertainment,N
1101171,RmPlay,8,EiTV,Entertainment,N
1243428,Road Runner TV,0,Road Runner TV,Entertainment,N
9156,RockSwap Adventures,7,Accedo Broadband AB,Game,N
1243446,Rockefellas TV,0,Rockefellas TV,Entertainment,N
239689,Rocket Jump,7.3,Advanced Mobile Applications Ltd.,Game,N
1241414,Rocket TV,6,Ferie TV,Entertainment,N
1063116,Romania Live,4.7,TVRomaniaLive,Entertainment,N
1226742,Romania Pro TV,6,Romania Pro TV,Entertainment,N
1118791,RoomIPTV,7.2,Technoware,Entertainment,N
1160146,Rox play,8,EiTV,Entertainment,N
1230846,RoyPlayer,0,RoyPlayer,Entertainment,N
951264,Roya,8.8,Roya Media Group,Entertainment,N
950940,Royal IPTV,4.3,Isidev,Entertainment,N
1214172,Royal IPTV 2,0,Isidev,Entertainment,N
1198409,Royal Opera House Stream,6,Royal Opera House Covent Garden Foundation,Entertainment,N
1231944,RoybiVerse,6,ROYBI INC,Education,N
284786,RuTvDom,6,rutvdom,Entertainment,N
955007,Rudaw TV,10,Rudaw Media Network,News/Info,N
1224086,Rugby Kickoff,0,Omshy Inc.,Game,N
1202052,Rumble,8.5,Rumble USA Inc.,Entertainment,N
1070703,Runtime,9.3,Runtime Media,Entertainment,N
1063274,Russia Live,6,TVRussiaLive,Entertainment,N
1242086,Russian TV: Watch Online,0,Limex,Entertainment,N
1204395,S4C Clic,7.3,dukitv,Entertainment,N
1217715,S.S. Lazio TV,0,HiWay Media,Entertainment,N
1238836,SABC+,0,SABC,Entertainment,N
1236745,SAFF+,10,Saudi Arabian Football Federation,Entertainment,N
1065186,SATT iTV,4.8,4NET.TV solutions a.s.,Entertainment,N
452857,SATV Free M3U Player,4.4,Binary Integrated Solutions,Entertainment,N
1228009,SCB NEXT,0,SC Braga,Entertainment,N
1245952,SEE IPTV,0,SEE IPTV,Entertainment,N
1130338,SEE TV,9,Evrokom Carevec,Entertainment,N
1244979,SET Play,0,EiTV,Entertainment,N
1168665,SHASHA,6,SHASHA,Entertainment,N
1205759,SHG Living,0,SHG Living,Entertainment,N
950704,SKAT,9,SKAT TV,Entertainment,N
473755,SKWAD,8.8,"Toon Goggles, Inc.",Entertainment,N
1234753,SKYLINE,0,SKYLINE,Entertainment,N
1233984,SLAPPIN TV,6,ISG GO,Entertainment,N
1206140,SNPad,0,SNP Network,Entertainment,N
1162915,SOL Play,7.4,EiTV,Entertainment,N
1032569,SOOP,5.8,"SOOP Co., Ltd.",Entertainment,N
1238586,SP2 TV,0,EiTV,Entertainment,N
1177499,SPFC Play,0,EiTV,Entertainment,N
240392,SPG,7.5,Busidol,Game,N
1244793,SPRO SMART,0,SPRO SMART,Entertainment,N
1201117,SPlay,10,Media content production and broadcast,Entertainment,N
339090,SS IPTV,6,SS IPTV Team,Entertainment,N
1240953,SS-STREAMING TV,0,SS STREAMING TV,Entertainment,N
1236464,STAGE+,0,Deutsche Grammophon GmbH,Entertainment,N
1237337,STAR IPTV,4,OTT ,Entertainment,N
360956,"START: Watch movies, TV series",6.4,Start.Ru LLC,Entertainment,N
1241838,STREAM PLAY,0,STREAM PLAY,Entertainment,N
354595,STV Player,7.2,dukitv,Entertainment,N
1238291,STZ Player,0,OTT ,Entertainment,N
1082407,SURAM,10,Suram,Entertainment,N
464319,SWEET.TV,7.1,VAN Group,Entertainment,N
467885,SX3,6.9,CCMA S.A.,Entertainment,N
1226072,Saatchi Art on TV,7.1,Saatchi Art Online,Life,N
1203078,SafeTV,0,Lightcast.com,Entertainment,N
1225756,Sailing TV,10,Bright Data,Life,N
1222939,Sainaplay,0,Saina Infotainments Pvt Ltd,Entertainment,N
1243027,Salamtvip,0,Salamtvip,Entertainment,N
1207754,Salem News Channel,0,Salem Media Group,News/Info,N
1220836,Salt TV,0,Salt Mobile SA,Entertainment,N
1108621,Sama Flix,8,samaflix,Entertainment,N
1247782,Sanatan Satya,0,Sanatan Satya,Entertainment,N
1216370,Sanatana Satya TV,0,Sanatana Satya TV,Entertainment,N
1222709,Sanskar Tv,0,Sanskar TV,Life,N
1235560,Santa Rush,0,Omshy Inc.,Game,N
957873,Sapphire,5.2,Muvi Entertainment Pvt Ltd,Entertainment,N
1241545,Satisfying TV,0,Bright Data,Entertainment,N
1238613,Satlive Player,0,Satlive Player,Entertainment,N
1229167,Saturn TV,8,DELISOFT FZCO,Entertainment,N
1175022,SaudadeFM,0,Saudade FM,News/Info,N
1221893,Scandic IPTV Player,0,OTT ,Entertainment,N
1126342,Scare TV,6,Castify.ai,Entertainment,N
1133112,Schlager Radio,10,radio B2 GmbH,Life,N
1211869,Science and robots,0,Invisionery Media,Entertainment,N
1050845,Screach TV,6.6,Screenreach Interactive Ltd,Entertainment,N
1230487,Screen IPTV,0,SCREEN IPTV,Entertainment,N
1076544,Screen iL,0,Stream iL Inc,Entertainment,N
1208312,Screensave the planet,4,Bright Data,Entertainment,N
1237304,Screensaver Collection,6,Bright Data,Entertainment,N
1241373,Script TV,0,Script Network,Entertainment,N
1238934,SeaWorld Hunter,0,Desoline Inc.,Game,N
1204253,Seattle Symphony+,0,Seattle Symphony,Entertainment,N
1050898,Sedition Art,4.7,Sedition Ltd,Life,N
258485,Selecta,6,musicbrokers,Entertainment,N
1219953,Selfie Cam,6,IPIXEL Corp.,Life,N
100063,Selfish Giant by Oscar Wilde,10,ipadizer,Entertainment,N
1057922,Selfnet TV,6,4NET.TV solutions a.s.,Entertainment,N
1219816,Selkirk Pickleball TV,2,Selkirk Sport LLC,Entertainment,N
177541,Selknam Defense,7.1,sganaf,Game,N
1214254,Selling,0,OTT ,Entertainment,N
1139505,SemFronteirasTV,10,EiTV,Entertainment,N
1240981,Seminoles Unconquered,0,Connected Television Group,Entertainment,N
1230589,Senegal IPTV,0,Senegal IPTV,Entertainment,N
1236564,Servicio Tecnico Los 3,0,Servicio Tecnico Los 3,Entertainment,N
999934,Set iptv,6,setsystem,Entertainment,N
1235574,Seta Player,0,jaroiptv,Entertainment,N
456767,SevillaFC,8,Sevilla FC,Entertainment,N
247382,Seznam.cz,6.7,Seznam a.s.,Entertainment,N
1236919,Sh Player,6,masa it services,Entertainment,N
456233,Shahid,7.4,MBC Group,Entertainment,N
455430,Shalom World,7.8,App Mastery inc,Life,N
1235861,ShalomTV,0,shalom media,Life,N
1226185,Shamuna Pro,0,Shamuna Pro,Life,N
1238595,Shark Maze,0,Omshy Inc.,Game,N
957816,Sheet music boss,7.6,myCast TV,Entertainment,N
980792,ShemarooMe,0,Shemaroo,Entertainment,N
1227893,Shesh Besh,0,Omshy Inc.,Game,N
1245103,Shiv Shakti Naag Mandir,0,Shiv Shakti Naag Mandir,Entertainment,N
1209357,Shoof,10,Alkass,Game,N
142,Shoot The Arrow,2.7,UANGEL,Game,N
241563,Shoot The Doll,6.7,(주)나비소프트,Game,N
1111151,Shop Time,7.2,LG Electronics,Life,Y
1153079,Short Box TV,10,Castify.ai,Entertainment,N
1245422,Shri Datta Hanuman Mandir,0,Shri Datta Hanuman Mandir,Education,N
1220207,Silecstv,0,Silecs - VOD d'apprentissage,Education,N
1120077,Silly Sammy Screensaver,0,sawyerique,Entertainment,N
1247395,SilveRose Xtream,0,SilveRose Xtream,Entertainment,N
1227991,Simba Player,6,SIMBA PLAYER ,Entertainment,N
1212395,Simplware,10,Simplware,Entertainment,N
1007010,SimplySouth,7.3,Simply South,Entertainment,N
1231381,SitelcoTV,0,SitelcoTV,Entertainment,N
1221388,SivooTV+,8,Sivoo,Entertainment,N
1206837,Skeet challenge,9.3,Desoline Inc.,Game,N
1224354,Ski Extreme,0,Bright Data,Entertainment,N
1222165,Sky Fighter,2,Omshy Inc.,Game,N
1140134,Sky Media Player,4.7,Sky Tech,Entertainment,N
1132065,Sky News,5.9,Sky,News/Info,N
966459,Sky News Arabia TV,7.6,Sky News Arabia ,News/Info,N
1215461,Sky Play Plus,0,Sky Play Plus,Entertainment,N
451430,Sky Store,7.1,American movik,Entertainment,N
1242290,Skybound Dragon,10,Omshy Inc.,Game,N
296936,Slam Dunk Basketball,5.3,플레이빈 주식회사,Game,N
1218686,Sleep Sounds,2,TMSOFT,Life,N
1220948,Sliding Bricks,0,Desoline Inc.,Game,N
459410,SlowChannel,5,DIGITAL,Life,N
356947,Smart Cricket,5.1,"Zhang Place Lab Co., Ltd",Game,N
192980,Smart Cricket Challenge,6,Indiagames Ltd.,Game,N
230153,Smart Cricket Challenge,10,Indiagames Ltd.,Game,N
973444,Smart HDTV,3.7,North Vest Union,Entertainment,N
2626,Smart Help(English),0,lgsmarttv,News/Info,N
109556,Smart IPTV,6.3,needz,Entertainment,N
209429,Smart IPTV,7.1,needz,Entertainment,N
1215450,Smart IPTV Play,0,Smart IPTV Play,Entertainment,N
1116382,Smart Plus,4.4,HCC ,Entertainment,N
446876,Smart STB,6,Olena Trading,Entertainment,N
